0_RfR 0,0_RfR 1,1_RfR 0,1_RfR 1,2_RfR 0,2_RfR 1,3_RfR 0,3_RfR 1,4_RfR 0,4_RfR 1,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.4_Total Costs,A.4_Dike Investment Costs,A.4_Expected Annual Damage,A.4_Expected Number of Deaths,A.5_Total Costs,A.5_Dike Investment Costs,A.5_Expected Annual Damage,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,1,0,5,0,0,0,76696791.06230944,11068771.68625446,65628019.37605499,0.0044242832547321,0.0,0.0,0.0,0.0,0.0,8986.790580942852
0,0,0,0,0,0,1,0,0,0,3,3,4,0,0,0,2,0,0,0,3,70640119.28465384,0.0,70640119.28465384,0.004396637833075,30351526.042379983,30351526.042379983,0.0,0.0,121200000.0,8458.971741583544
0,1,1,0,0,0,1,1,1,1,2,1,2,0,0,1,2,0,0,0,2,49953246.903428994,0.0,49953246.903428994,0.00339777529991,27578229.96765524,27578229.96765524,0.0,0.0,1057000000.0,4944.0261694771325
1,0,0,1,0,0,1,1,1,1,2,4,2,1,5,1,3,4,0,0,2,50648461.1526041,9695195.36216505,40953265.790439054,0.0029829099881887,27578229.96765524,27578229.96765524,0.0,0.0,1057000000.0,3524.3834390935567
0,0,0,0,0,1,1,1,1,1,2,1,3,0,0,5,1,3,0,4,1,49223474.12239581,8453407.696608048,40770066.42578776,0.0029617610408261,62015940.60605301,62015940.60605301,0.0,0.0,785300000.0,4128.068453513621
1,0,1,0,1,0,1,1,1,1,2,2,5,0,0,2,2,5,0,0,0,33631167.56060641,11068771.68625446,22562395.874351952,0.0017790984069381,0.0,0.0,0.0,0.0,1087700000.0,2629.0004399740933
0,0,0,0,0,1,1,1,1,0,2,5,4,1,1,3,1,0,0,4,0,56261728.56332962,0.0,56261728.56332962,0.0040444724046387,33377116.55719709,33377116.55719709,0.0,0.0,529200000.0,4591.766204017746
0,1,0,0,1,0,1,1,1,1,3,2,2,0,1,1,1,3,0,0,0,49322635.25049035,8453407.696608048,40869227.5538823,0.0023780575628498,0.0,0.0,0.0,0.0,869900000.0,4705.2850055980525
1,0,0,0,1,1,1,1,0,1,2,2,5,0,3,0,5,5,0,5,1,42773596.86002141,11068771.68625446,31704825.17376695,0.0025382858191216,66294113.01145648,66294113.01145648,0.0,0.0,644500000.0,2705.8457194787698
0,0,0,0,0,1,0,0,0,0,3,5,0,0,1,0,2,5,0,0,0,77088849.06598514,11068771.68625446,66020077.37973069,0.0044761834491057,0.0,0.0,0.0,0.0,30700000.0,7060.117728143368
0,0,0,0,0,0,1,1,0,1,2,0,5,0,1,0,1,0,0,1,0,55923326.11298167,0.0,55923326.11298167,0.0040008886256852,25037214.086173728,25037214.086173728,0.0,0.0,498500000.0,5182.585014025313
0,0,0,0,0,0,1,1,1,1,3,1,2,2,5,0,3,0,0,0,0,50522042.65717125,0.0,50522042.65717125,0.0027668396468818,0.0,0.0,0.0,0.0,754600000.0,5378.53123237494
1,1,1,0,0,0,1,1,1,1,2,5,1,0,0,0,2,0,0,1,0,49953246.903428994,0.0,49953246.903428994,0.00339777529991,25037214.086173728,25037214.086173728,0.0,0.0,1141600000.0,4944.0261694771325
0,0,0,0,0,0,1,0,0,0,3,1,4,0,0,0,2,4,0,0,0,68434235.3222266,9695195.36216505,58739039.96006155,0.0038290974315066,0.0,0.0,0.0,0.0,121200000.0,7216.149314117105
0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,4,1,2,0,0,0,77972199.50417562,7332080.219521779,70640119.28465384,0.004396637833075,0.0,0.0,0.0,0.0,121200000.0,8458.971741583544
0,0,0,0,1,1,1,1,0,0,2,0,3,0,5,0,3,2,0,0,4,69284157.26901275,7332080.219521779,61952077.04949097,0.0046312150958006,33377116.55719709,33377116.55719709,0.0,0.0,303800000.0,5149.791415570968
0,0,0,0,0,0,1,0,0,0,3,2,2,0,2,5,5,0,0,0,1,70928353.60852405,0.0,70928353.60852405,0.0044347939663353,25037214.086173728,25037214.086173728,0.0,0.0,121200000.0,7780.276620786698
0,0,0,0,0,0,0,1,0,0,3,5,1,0,2,0,1,0,1,0,0,77249153.9181903,6320800.309666242,70928353.60852405,0.0044347939663353,0.0,0.0,0.0,0.0,121200000.0,7951.752373572552
0,0,0,0,1,0,1,0,0,0,3,1,2,0,3,0,3,1,0,0,0,77471432.31304872,6320800.309666242,71150632.00338247,0.0044642189284329,0.0,0.0,0.0,0.0,151900000.0,7418.788926142248
0,0,1,0,0,0,1,1,0,1,2,1,1,0,1,5,2,5,0,0,2,42478012.63206196,11068771.68625446,31409240.94580749,0.002501566214902,27578229.96765524,27578229.96765524,0.0,0.0,716300000.0,3134.270965045842
0,1,0,0,0,0,1,1,0,0,2,4,5,0,3,0,0,0,0,0,0,61705253.21711503,0.0,61705253.21711503,0.0045943557711149,0.0,0.0,0.0,0.0,327000000.0,5726.726499118573
0,1,0,0,0,0,1,1,1,0,2,2,3,1,1,3,3,0,0,0,0,56218910.34094112,0.0,56218910.34094112,0.0040376082299049,0.0,0.0,0.0,0.0,583100000.0,4848.817088292104
0,0,0,0,0,0,1,1,0,1,2,1,5,1,5,1,1,4,0,0,2,56389492.482951015,9695195.36216505,46694297.12078597,0.0035672470154167,27578229.96765524,27578229.96765524,0.0,0.0,498500000.0,3926.7665506785
0,0,0,0,0,1,1,1,1,1,2,0,1,1,3,3,4,0,0,4,1,50522042.65717125,0.0,50522042.65717125,0.0034585495586022,62015940.60605301,62015940.60605301,0.0,0.0,785300000.0,4190.538085494569
1,0,0,0,0,1,1,1,1,0,2,5,1,1,2,3,1,1,0,0,1,62582528.87299587,6320800.309666242,56261728.56332962,0.0040444724046387,25037214.086173728,25037214.086173728,0.0,0.0,613800000.0,4591.766204017746
0,1,0,0,0,0,1,1,1,0,2,3,2,0,0,3,2,5,0,0,0,42254287.38153027,11068771.68625446,31185515.695275813,0.0024765162632319,0.0,0.0,0.0,0.0,583100000.0,3302.6644967362804
0,0,0,0,0,0,1,0,0,0,3,0,2,0,1,3,3,4,0,0,0,68647238.40330257,9695195.36216505,58952043.04113751,0.0038572945380734,0.0,0.0,0.0,0.0,121200000.0,6743.710075202618
0,0,0,0,0,0,1,1,0,1,3,0,3,0,1,2,2,3,0,0,0,54852120.58943456,8453407.696608048,46398712.89282651,0.0028244219289577,0.0,0.0,0.0,0.0,498500000.0,5404.864692941512
0,0,0,0,0,0,1,0,0,0,2,4,3,1,0,4,1,4,0,3,0,68860241.48437852,9695195.36216505,59165046.12221347,0.0048568645558004,30351526.042379983,30351526.042379983,0.0,0.0,121200000.0,5047.897926936469
0,1,0,0,0,0,0,1,0,0,3,5,5,0,2,3,0,0,0,0,0,70928353.60852405,0.0,70928353.60852405,0.0044347939663353,0.0,0.0,0.0,0.0,205800000.0,7780.276620786698
0,0,0,0,0,0,1,1,0,0,2,2,3,1,3,4,0,4,0,0,1,62122659.19150088,9695195.36216505,52427463.82933583,0.0041608538813124,25037214.086173728,25037214.086173728,0.0,0.0,242400000.0,4322.398197791227
0,0,0,0,0,0,1,1,0,0,2,3,2,1,4,5,3,0,0,0,1,61952077.04949097,0.0,61952077.04949097,0.0046312150958006,25037214.086173728,25037214.086173728,0.0,0.0,242400000.0,5154.476593445058
0,0,0,0,0,0,1,1,1,1,3,1,1,1,4,0,3,0,0,0,0,50477879.01059421,0.0,50477879.01059421,0.0027626169621415,0.0,0.0,0.0,0.0,754600000.0,5412.26317352146
0,0,0,0,0,0,1,0,0,0,2,5,3,1,5,1,1,4,0,2,0,68964513.48221204,9695195.36216505,59269318.12004699,0.0048741188169829,27578229.96765524,27578229.96765524,0.0,0.0,121200000.0,4792.478964570206
0,0,0,0,0,0,0,0,0,0,3,1,5,3,5,0,2,5,0,1,1,77117889.8210244,11068771.68625446,66049118.13476995,0.0044800278313583,50929971.20054293,50929971.20054293,0.0,0.0,0.0,7050.781707833139
0,0,0,0,0,0,1,1,1,0,3,2,2,0,0,3,0,4,0,0,0,55870183.00445988,9695195.36216505,46174987.64229483,0.0028043819676216,0.0,0.0,0.0,0.0,498500000.0,5614.068892312222
0,0,0,0,0,0,1,1,1,1,1,1,3,0,0,1,0,5,0,2,3,33289734.818092503,11068771.68625446,22220963.13183805,0.0041874034836812,60039471.119519606,60039471.119519606,0.0,0.0,754600000.0,1573.8758085474033
0,0,0,0,0,0,1,1,1,1,2,0,2,1,3,3,4,5,0,0,3,33814366.92525771,11068771.68625446,22745595.23900325,0.0018002473543007,30351526.042379983,30351526.042379983,0.0,0.0,754600000.0,2025.315425554029
0,0,0,0,0,1,1,0,0,0,3,4,4,0,2,1,5,0,0,0,0,71150632.00338247,0.0,71150632.00338247,0.0044642189284329,0.0,0.0,0.0,0.0,151900000.0,7529.9639966958275
0,0,0,0,0,0,0,0,0,0,3,2,5,0,3,0,0,5,0,4,0,76638975.92514187,11068771.68625446,65570204.23888741,0.0044166297523712,33377116.55719709,33377116.55719709,0.0,0.0,0.0,8004.863413910985
0,1,0,0,0,0,1,1,0,1,2,1,5,0,1,0,0,0,0,0,0,55923326.11298167,0.0,55923326.11298167,0.0040008886256852,0.0,0.0,0.0,0.0,583100000.0,5345.356496395134
0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,4,2,4,0,4,1,61615398.55748229,9695195.36216505,51920203.19531724,0.0040848826451289,62015940.60605301,62015940.60605301,0.0,0.0,242400000.0,4924.875250106903
0,0,0,0,0,0,1,1,0,0,2,2,2,0,0,1,0,3,0,0,0,69898224.11208044,8453407.696608048,61444816.41547239,0.0045552438596171,0.0,0.0,0.0,0.0,242400000.0,5756.953645760734
0,1,0,0,0,0,1,1,0,0,3,1,1,0,1,3,5,0,0,0,0,61662599.49280907,0.0,61662599.49280907,0.0036698381651896,0.0,0.0,0.0,0.0,327000000.0,6936.626704536928
0,0,0,0,0,0,1,1,0,0,2,2,5,0,1,1,1,3,0,0,0,70116007.18941712,8453407.696608048,61662599.49280907,0.0045872977064871,0.0,0.0,0.0,0.0,242400000.0,5583.458995129156
0,0,0,0,0,0,1,1,1,1,3,1,3,0,2,1,3,3,0,0,1,49180959.634272665,8453407.696608048,40727551.93766461,0.0023681631629406,25037214.086173728,25037214.086173728,0.0,0.0,754600000.0,4697.388620772814
0,0,0,0,0,0,1,0,0,0,3,5,4,0,3,1,0,3,0,0,0,79381761.3051321,8453407.696608048,70928353.60852405,0.0044347939663353,0.0,0.0,0.0,0.0,121200000.0,7839.782705006532
0,0,0,0,0,0,1,1,0,0,3,2,4,0,1,2,1,1,0,0,0,67983399.80247532,6320800.309666242,61662599.49280907,0.0036698381651896,0.0,0.0,0.0,0.0,242400000.0,6936.626704536928
1,1,0,0,0,0,1,1,0,1,2,1,2,0,1,5,1,3,0,0,1,54852120.58943456,8453407.696608048,46398712.89282651,0.0035305274111971,25037214.086173728,25037214.086173728,0.0,0.0,667700000.0,4350.506618371483
1,1,0,0,0,1,1,1,0,0,2,3,5,1,1,1,1,4,0,0,0,62165312.91580683,9695195.36216505,52470117.55364178,0.0041679119459403,0.0,0.0,0.0,0.0,442300000.0,4155.178240426667
1,0,1,0,1,1,1,1,1,1,2,1,2,0,2,0,4,5,0,0,2,33814366.92525771,11068771.68625446,22745595.23900325,0.0018002473543007,27578229.96765524,27578229.96765524,0.0,0.0,1118400000.0,2020.6302476799392
0,0,0,0,0,0,1,1,0,0,3,5,4,0,0,0,1,0,0,0,0,61444816.41547239,0.0,61444816.41547239,0.0036441950876936,0.0,0.0,0.0,0.0,242400000.0,7152.168294027451
0,1,0,0,0,0,1,1,0,0,2,3,2,0,1,1,3,5,0,0,1,63206757.95890838,11068771.68625446,52137986.27265392,0.0041169364919989,25037214.086173728,25037214.086173728,0.0,0.0,327000000.0,4751.380599475326
0,0,0,0,0,0,1,1,0,0,2,2,2,0,1,2,1,1,0,0,1,67983399.80247532,6320800.309666242,61662599.49280907,0.0045872977064871,25037214.086173728,25037214.086173728,0.0,0.0,242400000.0,5583.458995129156
0,0,0,0,0,0,0,1,0,0,3,5,3,1,2,3,3,0,0,0,0,71170397.44463928,0.0,71170397.44463928,0.0044668354551547,0.0,0.0,0.0,0.0,121200000.0,7196.772764626601
0,0,0,0,0,0,1,1,0,1,2,1,5,1,4,0,1,5,0,0,1,42773596.86002141,11068771.68625446,31704825.17376695,0.0025382858191216,25037214.086173728,25037214.086173728,0.0,0.0,498500000.0,3011.304875747466
0,1,0,0,0,0,1,1,1,1,2,1,1,0,4,3,4,0,0,0,0,50252165.15781976,0.0,50252165.15781976,0.0034305651681639,0.0,0.0,0.0,0.0,839200000.0,4523.148230641871
0,1,0,0,0,0,0,0,0,0,3,3,5,0,0,4,2,5,0,1,0,76341914.60551725,11068771.68625446,65273142.9192628,0.0043773051114127,25037214.086173728,25037214.086173728,0.0,0.0,84600000.0,8110.699632213914
0,1,0,0,0,0,0,1,0,0,2,4,2,0,1,4,4,4,0,0,0,68647238.40330257,9695195.36216505,58952043.04113751,0.0048216181725918,0.0,0.0,0.0,0.0,205800000.0,5428.175723411197
0,0,1,0,0,1,1,1,1,1,2,1,5,3,0,1,2,3,0,1,0,49479877.88866341,8453407.696608048,41026470.19205537,0.0029929938219297,25037214.086173728,25037214.086173728,0.0,0.0,1003100000.0,3270.191896152779
0,1,0,0,0,0,1,1,0,0,2,5,0,0,0,0,4,4,0,4,0,61615398.55748229,9695195.36216505,51920203.19531724,0.0040848826451289,33377116.55719709,33377116.55719709,0.0,0.0,327000000.0,4924.875250106903
0,0,0,0,0,0,0,1,0,0,2,1,5,0,1,0,2,4,0,3,4,68647238.40330257,9695195.36216505,58952043.04113751,0.0048216181725918,67268466.33257627,67268466.33257627,0.0,0.0,121200000.0,5428.175723411197
0,0,0,0,0,0,0,0,0,0,3,2,2,2,1,2,1,5,0,0,0,77270701.64224304,11068771.68625446,66201929.955988586,0.0045002568871344,0.0,0.0,0.0,0.0,0.0,6314.002227059893
0,0,0,0,0,0,1,1,0,1,3,1,5,1,5,1,1,5,0,0,0,42773596.86002141,11068771.68625446,31704825.17376695,0.0020306286552973,0.0,0.0,0.0,0.0,498500000.0,3367.4360324760232
0,0,0,0,0,1,1,1,1,1,2,1,3,1,0,5,1,3,0,3,0,49421796.37858489,8453407.696608048,40968388.68197684,0.0029833828662984,30351526.042379983,30351526.042379983,0.0,0.0,785300000.0,3446.727483528698
0,1,0,0,1,1,1,1,0,0,2,5,2,0,2,5,0,4,0,0,0,62122659.19150088,9695195.36216505,52427463.82933583,0.0041608538813124,0.0,0.0,0.0,0.0,388400000.0,4317.713019917137
0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,1,0,5,0,0,0,76696791.06230944,11068771.68625446,65628019.37605499,0.0044242832547321,0.0,0.0,0.0,0.0,0.0,8986.790580942852
0,0,0,0,0,0,1,0,0,0,3,3,4,0,0,0,2,0,0,0,3,70640119.28465384,0.0,70640119.28465384,0.004396637833075,30351526.042379983,30351526.042379983,0.0,0.0,121200000.0,8458.971741583544
0,1,1,0,0,0,1,1,1,1,2,1,2,0,0,1,2,0,0,0,2,49953246.903428994,0.0,49953246.903428994,0.00339777529991,27578229.96765524,27578229.96765524,0.0,0.0,1057000000.0,4944.0261694771325
1,0,0,1,0,0,1,1,1,1,2,4,2,1,5,1,3,4,0,0,2,50648461.1526041,9695195.36216505,40953265.790439054,0.0029829099881887,27578229.96765524,27578229.96765524,0.0,0.0,1057000000.0,3524.3834390935567
0,0,0,0,0,1,1,1,1,1,2,1,3,0,0,5,1,3,0,4,1,49223474.12239581,8453407.696608048,40770066.42578776,0.0029617610408261,62015940.60605301,62015940.60605301,0.0,0.0,785300000.0,4128.068453513621
1,0,1,0,1,0,1,1,1,1,2,2,5,0,0,2,2,5,0,0,0,33631167.56060641,11068771.68625446,22562395.874351952,0.0017790984069381,0.0,0.0,0.0,0.0,1087700000.0,2629.0004399740933
0,0,0,0,0,1,1,1,1,0,2,5,4,1,1,3,1,0,0,4,0,56261728.56332962,0.0,56261728.56332962,0.0040444724046387,33377116.55719709,33377116.55719709,0.0,0.0,529200000.0,4591.766204017746
0,1,0,0,1,0,1,1,1,1,3,2,2,0,1,1,1,3,0,0,0,49322635.25049035,8453407.696608048,40869227.5538823,0.0023780575628498,0.0,0.0,0.0,0.0,869900000.0,4705.2850055980525
0,0,0,0,0,1,0,0,0,0,3,5,0,0,1,0,2,5,0,0,0,77088849.06598514,11068771.68625446,66020077.37973069,0.0044761834491057,0.0,0.0,0.0,0.0,30700000.0,7060.117728143368
0,0,0,0,0,0,1,1,0,1,2,0,5,0,1,0,1,0,0,1,0,55923326.11298167,0.0,55923326.11298167,0.0040008886256852,25037214.086173728,25037214.086173728,0.0,0.0,498500000.0,5182.585014025313
0,0,0,0,0,0,1,1,1,1,3,1,2,2,5,0,3,0,0,0,0,50522042.65717125,0.0,50522042.65717125,0.0027668396468818,0.0,0.0,0.0,0.0,754600000.0,5378.53123237494
1,1,1,0,0,0,1,1,1,1,2,5,1,0,0,0,2,0,0,1,0,49953246.903428994,0.0,49953246.903428994,0.00339777529991,25037214.086173728,25037214.086173728,0.0,0.0,1141600000.0,4944.0261694771325
0,0,0,0,0,0,1,0,0,0,3,1,4,0,0,0,2,4,0,0,0,68434235.3222266,9695195.36216505,58739039.96006155,0.0038290974315066,0.0,0.0,0.0,0.0,121200000.0,7216.149314117105
0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,4,1,2,0,0,0,77972199.50417562,7332080.219521779,70640119.28465384,0.004396637833075,0.0,0.0,0.0,0.0,121200000.0,8458.971741583544
0,0,0,0,1,1,1,1,0,0,2,0,3,0,5,0,3,2,0,0,4,69284157.26901275,7332080.219521779,61952077.04949097,0.0046312150958006,33377116.55719709,33377116.55719709,0.0,0.0,303800000.0,5149.791415570968
0,0,0,0,0,0,1,0,0,0,3,2,2,0,2,5,5,0,0,0,1,70928353.60852405,0.0,70928353.60852405,0.0044347939663353,25037214.086173728,25037214.086173728,0.0,0.0,121200000.0,7780.276620786698
0,0,0,0,0,0,0,1,0,0,3,5,1,0,2,0,1,0,1,0,0,77249153.9181903,6320800.309666242,70928353.60852405,0.0044347939663353,0.0,0.0,0.0,0.0,121200000.0,7951.752373572552
0,0,0,0,1,0,1,0,0,0,3,1,2,0,3,0,3,1,0,0,0,77471432.31304872,6320800.309666242,71150632.00338247,0.0044642189284329,0.0,0.0,0.0,0.0,151900000.0,7418.788926142248
0,0,1,0,0,0,1,1,0,1,2,1,1,0,1,5,2,5,0,0,2,42478012.63206196,11068771.68625446,31409240.94580749,0.002501566214902,27578229.96765524,27578229.96765524,0.0,0.0,716300000.0,3134.270965045842
0,1,0,0,0,0,1,1,0,0,2,4,5,0,3,0,0,0,0,0,0,61705253.21711503,0.0,61705253.21711503,0.0045943557711149,0.0,0.0,0.0,0.0,327000000.0,5726.726499118573
0,1,0,0,0,0,1,1,1,0,2,2,3,1,1,3,3,0,0,0,0,56218910.34094112,0.0,56218910.34094112,0.0040376082299049,0.0,0.0,0.0,0.0,583100000.0,4848.817088292104
0,0,0,0,0,0,1,1,0,1,2,1,5,1,5,1,1,4,0,0,2,56389492.482951015,9695195.36216505,46694297.12078597,0.0035672470154167,27578229.96765524,27578229.96765524,0.0,0.0,498500000.0,3926.7665506785
0,0,0,0,0,1,1,1,1,1,2,0,1,1,3,3,4,0,0,4,1,50522042.65717125,0.0,50522042.65717125,0.0034585495586022,62015940.60605301,62015940.60605301,0.0,0.0,785300000.0,4190.538085494569
0,1,0,0,0,0,1,1,1,0,2,3,2,0,0,3,2,5,0,0,0,42254287.38153027,11068771.68625446,31185515.695275813,0.0024765162632319,0.0,0.0,0.0,0.0,583100000.0,3302.6644967362804
0,0,0,0,0,0,1,0,0,0,3,0,2,0,1,3,3,4,0,0,0,68647238.40330257,9695195.36216505,58952043.04113751,0.0038572945380734,0.0,0.0,0.0,0.0,121200000.0,6743.710075202618
0,0,0,0,0,0,1,0,0,0,2,4,3,1,0,4,1,4,0,3,0,68860241.48437852,9695195.36216505,59165046.12221347,0.0048568645558004,30351526.042379983,30351526.042379983,0.0,0.0,121200000.0,5047.897926936469
0,1,0,0,0,0,0,1,0,0,3,5,5,0,2,3,0,0,0,0,0,70928353.60852405,0.0,70928353.60852405,0.0044347939663353,0.0,0.0,0.0,0.0,205800000.0,7780.276620786698
0,0,0,0,0,0,1,1,0,0,2,2,3,1,3,4,0,4,0,0,1,62122659.19150088,9695195.36216505,52427463.82933583,0.0041608538813124,25037214.086173728,25037214.086173728,0.0,0.0,242400000.0,4322.398197791227
0,0,0,0,0,0,1,1,0,0,2,3,2,1,4,5,3,0,0,0,1,61952077.04949097,0.0,61952077.04949097,0.0046312150958006,25037214.086173728,25037214.086173728,0.0,0.0,242400000.0,5154.476593445058
0,0,0,0,0,0,1,1,1,1,3,1,1,1,4,0,3,0,0,0,0,50477879.01059421,0.0,50477879.01059421,0.0027626169621415,0.0,0.0,0.0,0.0,754600000.0,5412.26317352146
0,0,0,0,0,0,1,0,0,0,2,5,3,1,5,1,1,4,0,2,0,68964513.48221204,9695195.36216505,59269318.12004699,0.0048741188169829,27578229.96765524,27578229.96765524,0.0,0.0,121200000.0,4792.478964570206
0,0,0,0,0,0,1,1,1,1,1,1,3,0,0,1,0,5,0,2,3,33289734.818092503,11068771.68625446,22220963.13183805,0.0041874034836812,60039471.119519606,60039471.119519606,0.0,0.0,754600000.0,1573.8758085474033
0,0,0,0,0,0,1,1,1,1,2,0,2,1,3,3,4,5,0,0,3,33814366.92525771,11068771.68625446,22745595.23900325,0.0018002473543007,30351526.042379983,30351526.042379983,0.0,0.0,754600000.0,2025.315425554029
0,0,0,0,0,1,1,0,0,0,3,4,4,0,2,1,5,0,0,0,0,71150632.00338247,0.0,71150632.00338247,0.0044642189284329,0.0,0.0,0.0,0.0,151900000.0,7529.9639966958275
0,0,0,0,0,0,0,0,0,0,3,2,5,0,3,0,0,5,0,4,0,76638975.92514187,11068771.68625446,65570204.23888741,0.0044166297523712,33377116.55719709,33377116.55719709,0.0,0.0,0.0,8004.863413910985
0,1,0,0,0,0,1,1,0,1,2,1,5,0,1,0,0,0,0,0,0,55923326.11298167,0.0,55923326.11298167,0.0040008886256852,0.0,0.0,0.0,0.0,583100000.0,5345.356496395134
0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,4,2,4,0,4,1,61615398.55748229,9695195.36216505,51920203.19531724,0.0040848826451289,62015940.60605301,62015940.60605301,0.0,0.0,242400000.0,4924.875250106903
0,0,0,0,0,0,1,1,0,0,2,2,2,0,0,1,0,3,0,0,0,69898224.11208044,8453407.696608048,61444816.41547239,0.0045552438596171,0.0,0.0,0.0,0.0,242400000.0,5756.953645760734
0,0,0,0,0,0,1,1,0,0,2,2,5,0,1,1,1,3,0,0,0,70116007.18941712,8453407.696608048,61662599.49280907,0.0045872977064871,0.0,0.0,0.0,0.0,242400000.0,5583.458995129156
0,0,0,0,0,0,1,1,1,1,3,1,3,0,2,1,3,3,0,0,1,49180959.634272665,8453407.696608048,40727551.93766461,0.0023681631629406,25037214.086173728,25037214.086173728,0.0,0.0,754600000.0,4697.388620772814
0,0,0,0,0,0,1,0,0,0,3,5,4,0,3,1,0,3,0,0,0,79381761.3051321,8453407.696608048,70928353.60852405,0.0044347939663353,0.0,0.0,0.0,0.0,121200000.0,7839.782705006532
1,1,0,0,0,0,1,1,0,1,2,1,2,0,1,5,1,3,0,0,1,54852120.58943456,8453407.696608048,46398712.89282651,0.0035305274111971,25037214.086173728,25037214.086173728,0.0,0.0,667700000.0,4350.506618371483
1,1,0,0,0,1,1,1,0,0,2,3,5,1,1,1,1,4,0,0,0,62165312.91580683,9695195.36216505,52470117.55364178,0.0041679119459403,0.0,0.0,0.0,0.0,442300000.0,4155.178240426667
1,0,1,0,1,1,1,1,1,1,2,1,2,0,2,0,4,5,0,0,2,33814366.92525771,11068771.68625446,22745595.23900325,0.0018002473543007,27578229.96765524,27578229.96765524,0.0,0.0,1118400000.0,2020.6302476799392
0,0,0,0,0,0,1,1,0,0,3,5,4,0,0,0,1,0,0,0,0,61444816.41547239,0.0,61444816.41547239,0.0036441950876936,0.0,0.0,0.0,0.0,242400000.0,7152.168294027451
0,1,0,0,0,0,1,1,0,0,2,3,2,0,1,1,3,5,0,0,1,63206757.95890838,11068771.68625446,52137986.27265392,0.0041169364919989,25037214.086173728,25037214.086173728,0.0,0.0,327000000.0,4751.380599475326
0,0,0,0,0,0,1,1,0,0,2,2,2,0,1,2,1,1,0,0,1,67983399.80247532,6320800.309666242,61662599.49280907,0.0045872977064871,25037214.086173728,25037214.086173728,0.0,0.0,242400000.0,5583.458995129156
0,0,0,0,0,0,0,1,0,0,3,5,3,1,2,3,3,0,0,0,0,71170397.44463928,0.0,71170397.44463928,0.0044668354551547,0.0,0.0,0.0,0.0,121200000.0,7196.772764626601
0,1,0,0,0,0,1,1,1,1,2,1,1,0,4,3,4,0,0,0,0,50252165.15781976,0.0,50252165.15781976,0.0034305651681639,0.0,0.0,0.0,0.0,839200000.0,4523.148230641871
0,0,0,0,0,0,1,1,0,1,2,4,2,0,0,3,3,3,0,0,0,54628395.33890288,8453407.696608048,46174987.64229483,0.003505477459527,0.0,0.0,0.0,0.0,498500000.0,4518.900150061921
0,0,0,0,0,0,1,1,0,1,2,5,2,5,1,0,2,4,0,0,1,56432310.70533952,9695195.36216505,46737115.34317447,0.0035741111901506,25037214.086173728,25037214.086173728,0.0,0.0,498500000.0,3971.297365662035
0,0,0,0,0,0,1,1,0,0,3,0,5,0,1,0,1,0,0,0,0,61662599.49280907,0.0,61662599.49280907,0.0036698381651896,0.0,0.0,0.0,0.0,242400000.0,6936.626704536928
0,0,0,0,0,0,1,1,1,0,3,5,3,0,1,5,3,5,0,0,0,42478012.63206196,11068771.68625446,31409240.94580749,0.0020012529719216,0.0,0.0,0.0,0.0,498500000.0,3893.870751868717
0,0,0,0,0,0,1,1,0,1,2,4,2,0,1,3,3,4,0,0,0,56093908.25499156,9695195.36216505,46398712.89282651,0.0035305274111971,0.0,0.0,0.0,0.0,498500000.0,4350.506618371483
0,0,0,1,0,0,1,1,1,1,2,5,2,0,1,0,4,0,1,0,0,56499761.06586969,6320800.309666242,50178960.75620344,0.0034204813344229,0.0,0.0,0.0,0.0,972400000.0,4777.339773582648
0,0,0,0,0,1,1,1,0,0,2,1,3,1,2,5,1,0,1,0,0,68315531.08346318,6320800.309666242,61994730.77379693,0.0046382731604284,0.0,0.0,0.0,0.0,273100000.0,4987.256636080498
0,0,0,0,0,0,1,1,0,1,2,5,5,1,1,1,5,5,0,0,1,42773596.86002141,11068771.68625446,31704825.17376695,0.0025382858191216,25037214.086173728,25037214.086173728,0.0,0.0,498500000.0,2800.503039312633
0,1,0,0,0,0,1,1,1,1,2,2,2,1,0,1,4,3,0,0,0,49333469.0854308,8453407.696608048,40880061.38882275,0.0029728261544477,0.0,0.0,0.0,0.0,839200000.0,3778.5749820343344
0,0,0,0,0,0,1,1,0,1,2,5,5,0,1,0,1,0,1,0,0,62244126.42264791,6320800.309666242,55923326.11298167,0.0040008886256852,0.0,0.0,0.0,0.0,498500000.0,5182.585014025313
1,0,0,0,0,0,1,1,1,1,2,2,3,0,1,0,5,0,0,0,4,50178960.75620344,0.0,50178960.75620344,0.0034204813344229,33377116.55719709,33377116.55719709,0.0,0.0,839200000.0,4777.339773582648
